order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,tax_rate
32509dba-ea5d-4420-aecf-30fe81b6f4b6,0c4fe75c-c7e7-4c29-9111-84213894fe34,58b2e182-5555-4cd3-8842-7d092f55b670,1,163.80,0.00,163.80,0.05
75227ecd-9213-4737-aad4-7d6a98d55bb4,0c4fe75c-c7e7-4c29-9111-84213894fe34,235412d3-7a84-4484-9690-8aab6e470691,1,402.63,0.00,402.63,0.05
a2a3aeff-18ea-4500-9452-c7013ebec4f7,914d84e7-a93e-4f02-8f2b-8d1d7964351c,e3aeb8be-22ee-4d41-91f7-eb6dee3968a2,1,519.86,0.00,519.86,0.07
ff2fdca9-0835-4943-a841-d1f496574e38,914d84e7-a93e-4f02-8f2b-8d1d7964351c,9e95e792-c58c-4d26-a484-4fe3f0484d0f,1,452.83,0.00,452.83,0.05
8a505922-72c1-4f65-94f8-2a612f4f5685,914d84e7-a93e-4f02-8f2b-8d1d7964351c,aa67b7f6-051d-433e-bb92-4bda1e6028cb,1,48.15,4.82,43.33,0.07
9c3a5318-9e52-4ed9-921b-e261a0003135,914d84e7-a93e-4f02-8f2b-8d1d7964351c,235412d3-7a84-4484-9690-8aab6e470691,4,402.63,0.00,1610.52,0.07
e484e992-0a7a-407c-b51e-dfe0e7814b71,db3fab2a-60d1-4b14-8f5b-25f81b9a622b,dfa11a94-3599-4f14-8b55-08595aab904b,3,70.15,0.00,210.45,0.07
eae4da4f-efc4-41cd-889f-bbd8fb204591,db3fab2a-60d1-4b14-8f5b-25f81b9a622b,ade9687a-6531-4c19-b571-972b9d544a32,4,68.45,0.00,273.80,0.07
4dc11ae7-4d6e-4c3e-9eb4-97e665e85977,db3fab2a-60d1-4b14-8f5b-25f81b9a622b,32a2866c-6fb4-4f6b-b038-247c46160c39,2,415.88,0.00,831.76,0.07
ff308f3b-f0e4-435e-b202-559d3ff9a6e0,db3fab2a-60d1-4b14-8f5b-25f81b9a622b,cf21ca49-8adb-4fca-b32f-aa52f137a93a,2,577.54,0.00,1155.08,0.07
e0975ca8-1221-449a-b9d2-09273430cfff,28867535-195b-416a-b567-97425c65d90a,9e600fce-b788-4486-a8c1-8d0afa7de911,2,203.00,20.30,365.40,0.05
1f77c0cc-1f49-4e46-acc5-a79313803d89,28867535-195b-416a-b567-97425c65d90a,6a5b6182-eb50-4bc2-874b-3543768dc87a,3,276.05,0.00,828.15,0.07
4d5ec433-67a2-4aa7-a0c4-1dad49eab05d,28867535-195b-416a-b567-97425c65d90a,aa67b7f6-051d-433e-bb92-4bda1e6028cb,3,48.15,4.82,129.99,0.07
15758a27-2bd2-46bf-b98d-6a572f251eca,28867535-195b-416a-b567-97425c65d90a,8e8e6698-196d-4fca-9edf-c0f4d27dc0cf,2,92.51,0.00,185.02,0.07
e5ff43ff-3e7e-4a77-8f5e-100dcbc413d0,04ba6be6-2e9e-42c3-a941-2880b146a2b2,0eca4297-4ca3-4b7b-b709-9c7111cdd93e,1,162.71,0.00,162.71,0.05
1291824d-fbd5-4bb4-9c80-4a5aa40a3a0f,04ba6be6-2e9e-42c3-a941-2880b146a2b2,76a9e85d-ff07-4403-9728-6fc4129164e3,3,366.92,0.00,1100.76,0.05
cf0342f1-0d09-4831-8420-b74d6c98d855,04ba6be6-2e9e-42c3-a941-2880b146a2b2,7b614e8a-56c6-4b40-9aff-5f99bc231a0f,1,43.87,0.00,43.87,0.07
bb1426da-5548-4aaf-9df5-aba1cbcf3bda,04ba6be6-2e9e-42c3-a941-2880b146a2b2,ac62058d-8f88-42e2-b9b9-69bc911be6cd,1,453.95,0.00,453.95,0.08
ce4afe5a-df6e-432d-9295-3e44b26aabce,31591767-9f07-4e62-a0bc-7736421196a7,014df42f-ec76-444e-83fe-f67e23c9f6de,4,151.42,0.00,605.68,0.08
eb600f13-927c-49e2-bd01-27a99fbd69bf,31591767-9f07-4e62-a0bc-7736421196a7,e68e4f3a-839d-4e92-8334-479d81e28bff,3,427.43,0.00,1282.29,0.07
8772c4d1-124a-4aa4-b554-74842e170d91,31591767-9f07-4e62-a0bc-7736421196a7,8b276327-6c06-4d4c-a196-1b687f2b03d0,4,181.74,0.00,726.96,0.05
93437fd9-9686-4269-bac4-657ffcab3bc9,31591767-9f07-4e62-a0bc-7736421196a7,52b5f378-dc87-4cdb-ac37-543994c0fd4d,4,181.44,18.14,653.20,0.08
c7f54aaf-1d8e-4b47-9d2f-ac9a52290ac3,9b95b9a5-8d43-491e-bee7-b57515cd1333,ade9687a-6531-4c19-b571-972b9d544a32,4,68.45,0.00,273.80,0.07
f9bb53ac-e925-4774-b149-8f5f2569015a,9b95b9a5-8d43-491e-bee7-b57515cd1333,a6d1de5c-7997-4a52-b42b-34209b4ef42a,1,324.80,0.00,324.80,0.08
40b83679-c4a8-4198-978e-a22174937afc,9b95b9a5-8d43-491e-bee7-b57515cd1333,045259ee-bc30-4f2c-92ba-70c08ba4bf58,4,306.32,0.00,1225.28,0.05
47df8f63-0731-4a66-8f78-d6fd69333a0f,9b95b9a5-8d43-491e-bee7-b57515cd1333,a5fb88b7-9d91-4a51-9537-4d608a940278,3,453.46,0.00,1360.38,0.05
14144f70-6881-4f8f-b826-446fbef8a58b,fde0a913-4b5c-4117-a894-2b2270c28afa,c21dedeb-d4d7-48f6-85ed-b77d6bffe069,2,74.43,0.00,148.86,0.07
d62af50b-35d6-47da-bfdf-296c387766e4,6d5aeaff-538a-42ba-bd4f-8866cc6c5a88,846b1274-e6fb-457f-81e8-8635fc4463e2,3,249.84,0.00,749.52,0.05
ef2660be-ef5c-4a58-ba03-258dbdf5b3fd,6d5aeaff-538a-42ba-bd4f-8866cc6c5a88,58b2e182-5555-4cd3-8842-7d092f55b670,2,163.80,16.38,294.84,0.08
a1ef48af-b29c-4ffb-885c-d64955e3f2fd,6ab6ae12-e510-4de8-849b-888ffe7aa39a,13a4292d-3cc0-486c-81e5-b6ffff2aa194,1,32.64,3.26,29.38,0.05
e133e142-d7c2-43d1-8702-15662271ee16,6ab6ae12-e510-4de8-849b-888ffe7aa39a,53d5cf74-6a66-4b02-b739-736a39f5d7fa,2,115.98,0.00,231.96,0.07
d3966d4e-8ed5-4175-862d-0bd3533593a7,6ab6ae12-e510-4de8-849b-888ffe7aa39a,d9ee3f5a-e885-463e-8eeb-54311386fde3,3,234.88,0.00,704.64,0.07
ac9043ba-1efe-443d-85a2-ca130b456a0e,6ab6ae12-e510-4de8-849b-888ffe7aa39a,cd879df1-e603-49f1-a29f-3cdd8c008b83,4,564.77,0.00,2259.08,0.05
90dcbc91-fa06-4613-b673-7b5f444a0c93,68f963a5-9bb5-4c00-a616-397893c129ad,d3b93921-ba9b-4dc4-9bfb-8bba95c48fa2,3,525.51,0.00,1576.53,0.08
54f7e813-c4e1-4558-9f1d-b103a9bb7acb,8bf7774d-4123-4fcb-80ed-4c8775318ef2,c355b715-4340-4e0e-ae6b-4fb9c3437540,3,453.27,0.00,1359.81,0.05
e0ab76c7-2466-46e5-acde-ab16e09811d1,8bf7774d-4123-4fcb-80ed-4c8775318ef2,ea79b98a-6c19-4aaa-843e-51e8b10c9e67,2,499.55,0.00,999.10,0.05
410ac9a4-5738-4e4a-b99d-b5bd0aae42c0,8bf7774d-4123-4fcb-80ed-4c8775318ef2,039939ec-9cad-41aa-a6d5-7ac2812dfa82,4,520.85,0.00,2083.40,0.07
76e09268-92d9-4c42-a7c7-bfd6efa848ca,8bf7774d-4123-4fcb-80ed-4c8775318ef2,7595411d-9c53-4293-b797-fd0f0ea6aaa8,4,291.86,0.00,1167.44,0.05
eb8af3fd-ccfd-450c-899c-f867e55dcda2,2c4c79a9-ccc6-484c-bbd4-a36bcca4a9d1,9a5388b5-7cce-4396-a3c5-af974cb93b5e,1,190.45,0.00,190.45,0.07
505e48d7-3152-4d1c-a480-441f4528b2e5,2c4c79a9-ccc6-484c-bbd4-a36bcca4a9d1,5ab408f2-c96b-4186-80c5-012f709d3cee,3,310.82,0.00,932.46,0.08
1cdd82c4-bc72-44cd-aada-01bfd040c6d3,2c4c79a9-ccc6-484c-bbd4-a36bcca4a9d1,778eb0da-732a-41cc-a453-d8f27dcfc276,2,370.55,0.00,741.10,0.05
7a6a1dfb-7a43-4962-afa5-d1d8d27b2c02,b4683282-0af6-462f-aa92-0427f14a001a,869b700e-ebcf-4e19-8cb9-906e3dd6e9db,2,376.46,37.65,677.62,0.08
b53376ff-845f-4ab3-830f-7a9a15e9bb8a,b4683282-0af6-462f-aa92-0427f14a001a,dfa11a94-3599-4f14-8b55-08595aab904b,4,70.15,7.02,252.52,0.08
81baac78-2f00-4f2f-97e6-aa8f1e9cd770,b4683282-0af6-462f-aa92-0427f14a001a,2b9757a6-dbe6-4cf6-a541-b6fd632ad268,2,491.94,49.19,885.50,0.05
6d474040-9cb8-458a-a829-df8331290d3c,b4683282-0af6-462f-aa92-0427f14a001a,3e333f98-0583-4bf6-9e99-cb8533efdf3f,3,166.20,0.00,498.60,0.05
e6a240cf-4920-4ff1-bbb4-3be24d0e6a71,5112d1ab-fc2a-4b18-955e-48c8ba4b4c0c,edcd16fa-0464-4cb6-b5a5-b4256b6da3f6,1,83.25,0.00,83.25,0.08
6d7fc738-cae0-4dee-8ef4-862057e92dea,41ade50b-9ce3-4bf1-b855-f4d1caec3114,f3a6bc8a-f696-4b1d-95fc-dff8bd43809d,2,114.98,0.00,229.96,0.05
1fedda15-fdbc-4398-8c57-ee3c860ea5cf,41ade50b-9ce3-4bf1-b855-f4d1caec3114,c8ec039e-2582-4f19-9919-eb471da9ca3e,2,170.40,0.00,340.80,0.05
85cdfc41-b2b3-49ec-9e20-978769595a1c,d6dfc239-fd11-49a9-8adf-c6a7ad813682,a52edc39-3f37-4785-8a95-ad31dd0bcd5f,3,209.07,0.00,627.21,0.08
cbf3dfae-7838-4ba5-82a1-26f223656130,d6dfc239-fd11-49a9-8adf-c6a7ad813682,875a01d0-1c37-4d24-957c-507eb2c419f8,2,563.96,0.00,1127.92,0.05
a0fc1fd8-173c-44b6-8028-94f19fcc47ec,7e2b816a-80d2-42c2-ace9-dc8c81080b17,d18fd75a-d45f-4809-97dc-7a9d0a76d003,2,464.38,0.00,928.76,0.07
945a01da-9032-4268-b69f-a13d7a29a148,7e2b816a-80d2-42c2-ace9-dc8c81080b17,22a0a5eb-46d4-4e9f-a44f-62fa2517ee7e,4,11.82,0.00,47.28,0.08
fc3df58b-1187-4d09-9ba6-2fac2745093c,7e2b816a-80d2-42c2-ace9-dc8c81080b17,e3aeb8be-22ee-4d41-91f7-eb6dee3968a2,2,519.86,0.00,1039.72,0.05
f42c1944-ca13-44dd-afbf-9ea5d3951892,e04c8cdc-e637-48be-a108-e229dfd5331c,de5a6052-4ac8-4f33-a935-7b09eac3bf6b,1,593.89,0.00,593.89,0.07
18d228f5-e07b-4c09-8e1a-0cc87c2f0d86,e04c8cdc-e637-48be-a108-e229dfd5331c,93f75b7e-b83c-4370-a130-e9c24aabfbf5,1,11.85,0.00,11.85,0.05
237f2148-8d76-47b4-a560-3883929c2dbc,e04c8cdc-e637-48be-a108-e229dfd5331c,25cf67c4-9450-462b-a556-ece4b1a034b5,4,181.98,0.00,727.92,0.08
985aeb4d-6710-4b4d-a98e-ddd8752b4f4c,d3fd7fab-f8c5-4976-bef0-7409066521c6,02b705e1-a9c3-43ca-9d9a-b30558189c4e,1,358.56,0.00,358.56,0.08
723ea859-a08c-45a0-b376-bb5aa4632655,d3fd7fab-f8c5-4976-bef0-7409066521c6,83938ef4-8d35-4f6b-8806-6d8618cb1f60,4,528.25,0.00,2113.00,0.07
a698f8f0-06e1-402c-a6a5-da0abcaf0d0a,d3fd7fab-f8c5-4976-bef0-7409066521c6,9e95e792-c58c-4d26-a484-4fe3f0484d0f,1,452.83,0.00,452.83,0.08
c6ec3e66-19e6-4512-b9d5-06875d1d63e7,379735a4-990e-4acd-89fe-0329fe08a0d0,52b5f378-dc87-4cdb-ac37-543994c0fd4d,3,181.44,0.00,544.32,0.07
320e5322-8289-4d19-a3d5-72a5e4964930,379735a4-990e-4acd-89fe-0329fe08a0d0,a3ccda84-cdd4-4e3b-9cea-30c10fbd633f,2,205.91,0.00,411.82,0.08
cf44d4c6-1bcf-4cc9-aafd-6bb5bad4607d,379735a4-990e-4acd-89fe-0329fe08a0d0,cd3d5d78-3a65-4cf3-9c02-565e7e18c10d,1,123.83,0.00,123.83,0.05
2ace906b-6b80-449f-956b-22fdcb277473,0479a678-9c8a-4a40-b804-e8d1027284e5,d18fd75a-d45f-4809-97dc-7a9d0a76d003,2,464.38,0.00,928.76,0.08
2eac2d7c-2656-4375-8f8b-3c31c27190bf,0479a678-9c8a-4a40-b804-e8d1027284e5,cabe69f6-df58-478c-9518-fdfbbf068c06,3,593.83,0.00,1781.49,0.08
d1728954-69ef-4e40-883d-b765c4c38b35,51363ae1-0e82-4417-a2c2-26ec9c3cf742,119c7c5a-3838-4e80-9f70-3529772adc59,1,28.73,0.00,28.73,0.08
b8d459c9-16c4-4adc-85a4-b0608b506f54,51363ae1-0e82-4417-a2c2-26ec9c3cf742,a5fb88b7-9d91-4a51-9537-4d608a940278,2,453.46,0.00,906.92,0.07
ee248b92-b971-41a5-8427-e4697fd6f10c,51363ae1-0e82-4417-a2c2-26ec9c3cf742,43a61dec-f32c-42a6-a29f-9f690b42dc21,3,413.61,41.36,1116.75,0.07
1e58d3fb-e1aa-4232-812d-a0a730ba334c,51363ae1-0e82-4417-a2c2-26ec9c3cf742,a5fb88b7-9d91-4a51-9537-4d608a940278,3,453.46,0.00,1360.38,0.08
72c0978a-98a0-4406-bedc-6857b402612d,466b155a-787b-44b8-9a8b-5f3249a749c9,23839188-3bd6-4a49-ac59-e1bad389fee2,2,268.27,0.00,536.54,0.07
ff0afccf-4d80-4390-8c33-a353e1dac5d5,466b155a-787b-44b8-9a8b-5f3249a749c9,bbd4a89c-cc96-4dc6-baf8-41863904499a,3,192.22,0.00,576.66,0.05
36c9fbac-9774-4d35-9f32-f8c1e53f402b,5116ad1b-9f61-4117-880d-573ea5362540,729a09e2-e0e2-44f9-986e-0883890df810,4,558.71,0.00,2234.84,0.08
5702f268-dfa6-496e-a88f-40ab67d94a8e,5116ad1b-9f61-4117-880d-573ea5362540,039939ec-9cad-41aa-a6d5-7ac2812dfa82,2,520.85,0.00,1041.70,0.05
5e8d8a64-c7f7-4b63-9117-40a85ac78be3,17c3f1e0-95a5-4b1c-8303-869dd0f5ddfe,edcd16fa-0464-4cb6-b5a5-b4256b6da3f6,4,83.25,0.00,333.00,0.05
8bd947dc-15a9-4a42-ac6c-da75b8296ba0,17c3f1e0-95a5-4b1c-8303-869dd0f5ddfe,2bdd1353-abc0-4d04-a758-81025662b0b5,4,176.59,0.00,706.36,0.07
7b8de3a0-28e8-43b9-951e-953f15068076,17c3f1e0-95a5-4b1c-8303-869dd0f5ddfe,93f75b7e-b83c-4370-a130-e9c24aabfbf5,1,11.85,0.00,11.85,0.07
c4ae99bd-2346-46f1-af09-3aac2acf35ff,17c3f1e0-95a5-4b1c-8303-869dd0f5ddfe,875a01d0-1c37-4d24-957c-507eb2c419f8,2,563.96,0.00,1127.92,0.07
c7a6f751-3b5f-43b5-87b8-521049ac9c77,fafdf7af-565c-4059-a927-0dcf1f139d97,ea5ded85-9d3f-4d85-8f25-16eb9a677332,2,547.08,0.00,1094.16,0.07
8153f9cb-be38-46b2-881c-3e8971a08195,fafdf7af-565c-4059-a927-0dcf1f139d97,d18fd75a-d45f-4809-97dc-7a9d0a76d003,1,464.38,0.00,464.38,0.07
c0e16063-f06b-4649-a124-7251d53dbe69,ad2b656d-f35b-4034-afbc-fb41744677ab,f69cd9b3-b281-41c8-b330-132fd5c51931,4,335.72,0.00,1342.88,0.07
32f91aa2-f619-4cc2-adf3-0d79c278e54c,93ca61af-4926-4597-a7da-0cd1dc500c66,23839188-3bd6-4a49-ac59-e1bad389fee2,2,268.27,0.00,536.54,0.08
bb6fbb9d-88e4-43cf-93fc-b664d24251a0,93ca61af-4926-4597-a7da-0cd1dc500c66,cf21ca49-8adb-4fca-b32f-aa52f137a93a,2,577.54,0.00,1155.08,0.07
bd923345-89aa-4800-8aa7-0772551d6cbc,93ca61af-4926-4597-a7da-0cd1dc500c66,3d59beb5-7eab-4c39-8e37-9b8b5b22eee0,1,298.28,0.00,298.28,0.07
bcabe2db-92ea-4c73-a5bc-00fffc9ecdb4,93ca61af-4926-4597-a7da-0cd1dc500c66,d18fd75a-d45f-4809-97dc-7a9d0a76d003,4,464.38,0.00,1857.52,0.05
5f0affc2-2dad-43d8-bb16-abcee65b55be,f9950483-11dd-4dee-a6c7-33b8c10fbcc1,58b2e182-5555-4cd3-8842-7d092f55b670,4,163.80,0.00,655.20,0.07
e0fadc73-6f9b-4771-97bb-cd98e236d68b,f9950483-11dd-4dee-a6c7-33b8c10fbcc1,cefdb42e-ef77-4be7-a001-c92ca15100d5,2,227.50,0.00,455.00,0.08
a926dd5e-7f76-42f1-8e3a-d810e9c8406b,f9950483-11dd-4dee-a6c7-33b8c10fbcc1,ea79b98a-6c19-4aaa-843e-51e8b10c9e67,2,499.55,0.00,999.10,0.07
853ce3f8-ef33-4a67-b490-aa23389b4d74,3c95f3f2-da28-4584-ab03-4a684f87b961,f3a6bc8a-f696-4b1d-95fc-dff8bd43809d,3,114.98,0.00,344.94,0.05
fd0de124-0b78-4765-b2d8-2d7c4aa06075,3c95f3f2-da28-4584-ab03-4a684f87b961,edcd16fa-0464-4cb6-b5a5-b4256b6da3f6,3,83.25,0.00,249.75,0.07
63283ac9-cda8-4d9b-84d0-a189fc1e97a8,c24502ec-bd9d-4ad3-8e8d-1b8c704cfc93,27ebc2ea-20e3-42d9-88b9-dcf26d8fbfe4,3,294.48,0.00,883.44,0.08
2ec1b44b-c98e-4055-b98f-367af141b410,c24502ec-bd9d-4ad3-8e8d-1b8c704cfc93,298e9e88-db85-4419-907f-741f9ec1ff4d,4,89.22,0.00,356.88,0.07
fe325827-a5f8-47f4-b411-913c72443356,90eadd41-ddd5-435d-802b-99aee7838525,eecb7f06-97a8-4640-b4bc-198102caf376,3,357.41,0.00,1072.23,0.07
e1f7029e-1292-47b4-b476-b80f7845fb9d,90eadd41-ddd5-435d-802b-99aee7838525,cd879df1-e603-49f1-a29f-3cdd8c008b83,2,564.77,0.00,1129.54,0.07
e820b7c2-6a59-4ab3-b87e-9ced469b5fee,e04cbd98-a85b-4bc6-ad99-a97a15410baf,249dd355-53ed-44cf-b805-b2020937fb63,4,429.85,0.00,1719.40,0.07
8b453571-ceca-489e-beeb-0d303c384b18,e04cbd98-a85b-4bc6-ad99-a97a15410baf,1a7dc23e-18a2-4db3-be73-abbd5abcc184,4,129.19,0.00,516.76,0.07
c8671184-028b-470f-a72d-662a721deb6a,e04cbd98-a85b-4bc6-ad99-a97a15410baf,5a62e74f-56a5-4c49-8e16-32cef2dfbe03,4,235.60,0.00,942.40,0.07
25a0b0af-581c-4e16-8d22-ec103905eceb,e04cbd98-a85b-4bc6-ad99-a97a15410baf,2d9c3d44-67ba-4c47-8e7b-2080f5d00be6,1,347.98,34.80,313.18,0.08
6978d9b5-365c-42d6-9601-5a2f952e1461,c6fa7469-2627-4014-9ace-c96e6bc18714,e68e4f3a-839d-4e92-8334-479d81e28bff,1,427.43,0.00,427.43,0.05
4059de8b-084e-4e1f-9807-d8c5bf672f22,c6fa7469-2627-4014-9ace-c96e6bc18714,848ef576-aed4-44aa-a611-9bd5c71b4b39,4,503.91,0.00,2015.64,0.08
12f5a51f-f984-4cf0-99f6-231a7476784e,c6fa7469-2627-4014-9ace-c96e6bc18714,cf21ca49-8adb-4fca-b32f-aa52f137a93a,1,577.54,0.00,577.54,0.07
e276e45d-6883-442f-a6a5-77019832876b,47f9e232-f64b-4df9-bdde-4b450a58b4fe,665aea7c-cb32-4cc0-a264-72f7cebec856,2,40.70,0.00,81.40,0.05
3e1893d9-4418-416b-8d70-bd58ff1e7cf8,47f9e232-f64b-4df9-bdde-4b450a58b4fe,25cf67c4-9450-462b-a556-ece4b1a034b5,4,181.98,18.20,655.12,0.08
a3b50b7a-9e32-43d7-9dce-0e0723ad7601,47f9e232-f64b-4df9-bdde-4b450a58b4fe,5a62e74f-56a5-4c49-8e16-32cef2dfbe03,1,235.60,23.56,212.04,0.07
73c87f5f-2e63-4535-9d56-ea30874e671f,47f9e232-f64b-4df9-bdde-4b450a58b4fe,cde45a4a-4fd0-4525-a357-58ea44c17b0d,1,120.83,0.00,120.83,0.05
630fc92c-f766-4864-8f5a-b95c1a236bc4,c88d42d4-47a8-46f6-9a3a-87d56da63062,eecb7f06-97a8-4640-b4bc-198102caf376,3,357.41,0.00,1072.23,0.07
61eb7136-4c9c-4901-b638-6362286e5c9c,c88d42d4-47a8-46f6-9a3a-87d56da63062,32a2866c-6fb4-4f6b-b038-247c46160c39,2,415.88,41.59,748.58,0.05
f1eefad2-497e-49d3-8681-4420a09e61b2,e75a53c6-0ac3-459c-ada3-95c00ab37134,dcbbbbe9-36f9-4c7e-bb19-b61cf5a0a40d,1,214.60,21.46,193.14,0.05
c4fd0ab5-8e59-478a-89bc-b78f8d29bcff,e75a53c6-0ac3-459c-ada3-95c00ab37134,6f91557c-015f-41ca-adba-74c71888cdaa,4,125.47,0.00,501.88,0.08
1bf527df-90f4-41fe-b09c-19715f96f845,3bc40bf2-62aa-41ce-9b41-4fa6b46dc794,875a01d0-1c37-4d24-957c-507eb2c419f8,2,563.96,0.00,1127.92,0.08
936b7c59-1b20-4afb-ba31-97c7619de057,3bc40bf2-62aa-41ce-9b41-4fa6b46dc794,1f55e54f-ea04-416f-861e-5935b178ac5a,2,14.08,1.41,25.34,0.05
ef928a04-cbfd-4eba-a81c-ee3cd67d3a5a,3bc40bf2-62aa-41ce-9b41-4fa6b46dc794,4b1e5cfa-b3a5-4eab-b997-7d15c57845da,2,281.61,28.16,506.90,0.08
e7a05ff3-0e40-45a0-ab4f-d916f94a225c,3bc40bf2-62aa-41ce-9b41-4fa6b46dc794,b5532a08-8fbe-485a-bd4b-4ce8cb52e0bb,2,402.54,0.00,805.08,0.07
d5eba87c-9447-46cb-95da-d31bc9d9858d,7bcfe93f-47e8-452d-9a53-b14d67fc3c57,1dd5b4fe-e2b6-4837-bf4c-d162042af450,2,473.73,0.00,947.46,0.07
82c8b04b-f23b-498a-9ce2-19af7235d31b,7bcfe93f-47e8-452d-9a53-b14d67fc3c57,b2b24ff7-e81b-44e0-b2f6-85b77375e056,1,72.80,0.00,72.80,0.07
72c004e5-7af5-4361-862f-3f66c92f918f,2c4fb6a2-b20b-47c3-87ba-27f0cd0aa9f9,869c5f13-7b94-4407-9a75-35e5024dce3f,2,237.05,0.00,474.10,0.08
b4001732-e1a1-42ba-9167-3c5bfaf590d9,2c4fb6a2-b20b-47c3-87ba-27f0cd0aa9f9,3be727c5-a49d-4dd9-a342-bfc716da63d8,1,154.51,0.00,154.51,0.08
c4c0e006-3ef0-435e-bd07-ff1d5648d1be,0803bbdc-3672-4529-ae3c-c291df33a474,93f75b7e-b83c-4370-a130-e9c24aabfbf5,1,11.85,0.00,11.85,0.07
901420a3-5216-49aa-b636-78484dfea059,4f8d8010-df15-4f8c-aaa5-a2d2a7994db4,608023c9-8f5e-48db-87f1-2aa761a4f562,3,448.33,0.00,1344.99,0.07
91cc527c-cdef-4e78-81b4-d439e8237e30,4f8d8010-df15-4f8c-aaa5-a2d2a7994db4,79b1fdb5-7c12-407b-a8b8-b396d1884c6f,2,393.34,0.00,786.68,0.08
f69e3d1b-ce5d-4585-8975-0c4aeeed19d0,4f8d8010-df15-4f8c-aaa5-a2d2a7994db4,608023c9-8f5e-48db-87f1-2aa761a4f562,1,448.33,0.00,448.33,0.07
e119303e-35f2-4407-bb00-b60234d03640,4f8d8010-df15-4f8c-aaa5-a2d2a7994db4,d9ee3f5a-e885-463e-8eeb-54311386fde3,4,234.88,0.00,939.52,0.08
24500d5a-5a50-4a44-89a6-99a928eef2e3,6276fa7d-6037-4f2d-8e1d-482715897cda,f74dbca9-17bb-45fd-b515-c06e4ba4688a,2,69.79,6.98,125.62,0.08
4050753b-3041-4eb3-9b4a-5cf1593348e5,6276fa7d-6037-4f2d-8e1d-482715897cda,349d8f17-f2b4-471d-ab4a-5ecf471c26a1,1,384.64,0.00,384.64,0.07
2fbf3286-2763-46a5-87b3-1bf38666e536,6276fa7d-6037-4f2d-8e1d-482715897cda,43a61dec-f32c-42a6-a29f-9f690b42dc21,1,413.61,41.36,372.25,0.08
12bf4270-bac1-4db3-b0e3-ffa88f54be46,2b26e709-149a-4219-9b5e-72e1f9c79223,72536459-c926-4858-ba98-c383c4af8330,1,337.29,0.00,337.29,0.07
8d6af76d-fb04-411e-ba27-76e42bc59d9d,8489d5f9-5718-4778-b851-c221e997db37,cfe1361e-c30b-475a-a0b5-f774f9470ed5,2,118.60,0.00,237.20,0.05
9980c43c-e00b-4119-b81f-21ff5b655d32,8489d5f9-5718-4778-b851-c221e997db37,23839188-3bd6-4a49-ac59-e1bad389fee2,3,268.27,0.00,804.81,0.07
1d72f8f6-530d-471f-8153-fde29c9371f5,8489d5f9-5718-4778-b851-c221e997db37,4bc09e50-cacc-41d0-abb8-f0fb1368eb28,1,296.70,0.00,296.70,0.05
e106fc30-d1e4-48bf-8800-6e40248090e0,c6c59199-e936-46b1-88f2-b6c1b99ccfc7,b2250f37-ab5f-4965-91f0-d5d05fed166d,3,172.51,0.00,517.53,0.07
40e90efc-7add-44a0-bc65-733ec9de90fc,b5e8c3b4-aca2-4cf1-9205-ac3ba11bfb86,3be727c5-a49d-4dd9-a342-bfc716da63d8,4,154.51,0.00,618.04,0.08
2dc360a6-791c-492d-8196-e071f60d1a50,e6ffbbbe-48dd-47e4-9076-f279f7419342,67b49599-c023-4873-8b82-58ea110c2627,1,154.55,15.46,139.09,0.07
8464de24-9c99-4b3e-afcd-f9018bea6111,e6ffbbbe-48dd-47e4-9076-f279f7419342,b29b0221-7f8b-4b22-a8dd-9c290d020099,4,586.49,0.00,2345.96,0.08
1e0cdb34-5e07-4031-bdda-493b2710d5ee,af2aef33-d2dc-49ea-8ca2-4b3166a3f691,f74dbca9-17bb-45fd-b515-c06e4ba4688a,2,69.79,0.00,139.58,0.07
218bd66b-0384-4dbe-acc9-6b913577054e,af2aef33-d2dc-49ea-8ca2-4b3166a3f691,8b276327-6c06-4d4c-a196-1b687f2b03d0,4,181.74,0.00,726.96,0.07
487b54f3-29cb-46c7-803a-765371af1c07,af2aef33-d2dc-49ea-8ca2-4b3166a3f691,1f55e54f-ea04-416f-861e-5935b178ac5a,4,14.08,0.00,56.32,0.05
433a63ec-0e53-40a2-a20c-a8845107917c,af2aef33-d2dc-49ea-8ca2-4b3166a3f691,7f5c68e1-2c58-4698-b641-87097b30a5b8,4,367.99,0.00,1471.96,0.08
6b140613-0888-4990-8c88-8867f9a3755e,70babbc8-bbfd-4190-961e-edda4014153c,235baed0-d600-4b66-a31f-7c40beb61316,1,466.51,0.00,466.51,0.07
7893ebf1-d3bb-4c6c-95fc-c3ea091351bd,193890ae-4946-4158-a73d-cd65a7b12465,a52edc39-3f37-4785-8a95-ad31dd0bcd5f,1,209.07,0.00,209.07,0.05
66ad766f-b831-490d-b6bc-6b5baa1b3a2a,193890ae-4946-4158-a73d-cd65a7b12465,9a240481-7486-4f76-9957-7310ed4dba9e,3,312.55,0.00,937.65,0.05
86763df7-198d-49ea-923f-4b3f87182202,6e9546c2-4c56-4f5b-bbfb-7722095c8bda,66336fd9-3748-483f-b18e-7fda58d2e71d,1,51.29,0.00,51.29,0.08
